Data;Hora ;TEMPERATURA 
31/01/2024;05:00;22,9
31/01/2024;06:00;22,9
31/01/2024;07:00;22,3
31/01/2024;08:00;20,9
31/01/2024;09:00;20,6
31/01/2024;10:00;21,3
31/01/2024;11:00;23,5
31/01/2024;12:00;24,7
31/01/2024;13:00;24,9
31/01/2024;14:00;25,5
31/01/2024;15:00;26,1
31/01/2024;16:00;27,1
31/01/2024;17:00;27,5
31/01/2024;18:00;27,8
31/01/2024;19:00;20,8
31/01/2024;20:00;19,5
31/01/2024;21:00;20
31/01/2024;22:00;19,3
31/01/2024;23:00;19
01/02/2024;00:00;19
01/02/2024;01:00;19,6
01/02/2024;02:00;19,4
01/02/2024;03:00;19
01/02/2024;04:00;19,1
01/02/2024;05:00;18,7
01/02/2024;06:00;18,8
01/02/2024;07:00;18,9
01/02/2024;08:00;18,7
01/02/2024;09:00;17,5
01/02/2024;10:00;19,8
01/02/2024;11:00;23
01/02/2024;12:00;23,2
01/02/2024;13:00;24,1
01/02/2024;14:00;24,1
01/02/2024;15:00;24,9
01/02/2024;16:00;25,9
01/02/2024;17:00;26,8
01/02/2024;18:00;26,9
01/02/2024;19:00;24,2
01/02/2024;20:00;24
01/02/2024;21:00;21,9
01/02/2024;22:00;22
01/02/2024;23:00;21,3
02/02/2024;00:00;20,8
02/02/2024;01:00;20,4
02/02/2024;02:00;20,3
02/02/2024;03:00;20,1
02/02/2024;04:00;20,2
02/02/2024;05:00;19,9
02/02/2024;06:00;19,4
02/02/2024;07:00;19,6
02/02/2024;08:00;19,5
02/02/2024;09:00;19,5
02/02/2024;10:00;20,4
02/02/2024;11:00;21,7
02/02/2024;12:00;22,3
02/02/2024;13:00;24
02/02/2024;14:00;22,3
02/02/2024;15:00;21,2
02/02/2024;16:00;22,2
02/02/2024;17:00;22,6
02/02/2024;18:00;20,3
02/02/2024;19:00;19,1
02/02/2024;20:00;19,3
02/02/2024;21:00;19,5
02/02/2024;22:00;19,2
02/02/2024;23:00;19,2
03/02/2024;00:00;19,5
03/02/2024;01:00;19,4
03/02/2024;02:00;19,6
03/02/2024;03:00;19,2
03/02/2024;04:00;19,2
03/02/2024;05:00;19
03/02/2024;06:00;18,8
03/02/2024;07:00;18,9
03/02/2024;08:00;19,3
03/02/2024;09:00;19,6
03/02/2024;10:00;20,4
03/02/2024;11:00;21,9
03/02/2024;12:00;22,8
03/02/2024;13:00;24,8
03/02/2024;14:00;26,2
03/02/2024;15:00;25,5
03/02/2024;16:00;27,4
03/02/2024;17:00;27,7
03/02/2024;18:00;26,9
03/02/2024;19:00;26
03/02/2024;20:00;23,3
03/02/2024;21:00;22,7
03/02/2024;22:00;22,1
03/02/2024;23:00;21,3
04/02/2024;00:00;21,3
04/02/2024;01:00;21,3
04/02/2024;02:00;21,3
04/02/2024;03:00;21,2
04/02/2024;04:00;21,4
04/02/2024;05:00;21,3
04/02/2024;06:00;20,7
04/02/2024;07:00;20,6
04/02/2024;08:00;20,6
04/02/2024;09:00;20,6
04/02/2024;10:00;20,6
04/02/2024;11:00;22
04/02/2024;12:00;24,9
04/02/2024;13:00;27,3
04/02/2024;14:00;28,9
04/02/2024;15:00;29,7
04/02/2024;16:00;29,5
04/02/2024;17:00;29,5
04/02/2024;18:00;29,4
04/02/2024;19:00;19
04/02/2024;20:00;19,8
04/02/2024;21:00;20,6
04/02/2024;22:00;20,4
04/02/2024;23:00;19,4
05/02/2024;00:00;19,1
05/02/2024;01:00;19,4
05/02/2024;02:00;19,2
05/02/2024;03:00;18,7
05/02/2024;04:00;18,6
05/02/2024;05:00;18,6
05/02/2024;06:00;18,3
05/02/2024;07:00;17,8
05/02/2024;08:00;17,6
05/02/2024;09:00;17,6
05/02/2024;10:00;19,4
05/02/2024;11:00;22,5
05/02/2024;12:00;24,8
05/02/2024;13:00;25,8
05/02/2024;14:00;26,7
05/02/2024;15:00;27,7
05/02/2024;16:00;28,4
05/02/2024;17:00;28,8
05/02/2024;18:00;29
05/02/2024;19:00;28,7
05/02/2024;20:00;28
05/02/2024;21:00;27,1
05/02/2024;22:00;24,8
05/02/2024;23:00;23,2
06/02/2024;00:00;22
06/02/2024;01:00;21
06/02/2024;02:00;21,3
06/02/2024;03:00;21
06/02/2024;04:00;20,6
06/02/2024;05:00;19,8
06/02/2024;06:00;19,3
06/02/2024;07:00;19,1
06/02/2024;08:00;19,1
06/02/2024;09:00;18,3
06/02/2024;10:00;21,6
06/02/2024;11:00;23,1
06/02/2024;12:00;25
06/02/2024;13:00;26,4
06/02/2024;14:00;27,3
06/02/2024;15:00;27,4
06/02/2024;16:00;27,5
06/02/2024;17:00;27,7
06/02/2024;18:00;27,6
06/02/2024;19:00;26,8
06/02/2024;20:00;25,4
06/02/2024;21:00;24,2
06/02/2024;22:00;23,2
06/02/2024;23:00;22,5
07/02/2024;00:00;21,8
07/02/2024;01:00;21,5
07/02/2024;02:00;21,1
07/02/2024;03:00;20,5
07/02/2024;04:00;20,3
07/02/2024;05:00;20
07/02/2024;06:00;19,8
07/02/2024;07:00;19,7
07/02/2024;08:00;19,5
07/02/2024;09:00;19,6
07/02/2024;10:00;20,4
07/02/2024;11:00;23,4
07/02/2024;12:00;25,2
07/02/2024;13:00;27,3
07/02/2024;14:00;29,1
07/02/2024;15:00;29,6
07/02/2024;16:00;30
07/02/2024;17:00;29,6
07/02/2024;18:00;27,4
07/02/2024;19:00;25,6
07/02/2024;20:00;23,1
07/02/2024;21:00;22,9
07/02/2024;22:00;22,8
07/02/2024;23:00;22,5
08/02/2024;00:00;21,7
08/02/2024;01:00;20,9
08/02/2024;02:00;20,6
08/02/2024;03:00;20,4
08/02/2024;04:00;20,3
08/02/2024;05:00;20,1
08/02/2024;06:00;20,3
08/02/2024;07:00;20
08/02/2024;08:00;19,7
08/02/2024;09:00;19,7
08/02/2024;10:00;21,1
08/02/2024;11:00;23,7
08/02/2024;12:00;25,9
08/02/2024;13:00;28,1
08/02/2024;14:00;29
08/02/2024;15:00;29,5
08/02/2024;16:00;30,1
08/02/2024;17:00;28,9
08/02/2024;18:00;27,9
08/02/2024;19:00;27
08/02/2024;20:00;25,8
08/02/2024;21:00;25
08/02/2024;22:00;24
08/02/2024;23:00;23,3
09/02/2024;00:00;22,8
09/02/2024;01:00;22,6
09/02/2024;02:00;22,3
09/02/2024;03:00;21,4
09/02/2024;04:00;20,9
09/02/2024;05:00;20,9
09/02/2024;06:00;20,4
09/02/2024;07:00;19,8
09/02/2024;08:00;19,8
09/02/2024;09:00;20,6
09/02/2024;10:00;22,2
09/02/2024;11:00;24
09/02/2024;12:00;26,2
09/02/2024;13:00;27,4
09/02/2024;14:00;28,7
09/02/2024;15:00;28,9
09/02/2024;16:00;28,3
09/02/2024;17:00;27,7
09/02/2024;18:00;27,1
09/02/2024;19:00;26,6
09/02/2024;20:00;25,7
09/02/2024;21:00;25,3
09/02/2024;22:00;24,4
09/02/2024;23:00;23,1
10/02/2024;00:00;22,8
10/02/2024;01:00;22,8
10/02/2024;02:00;22,7
10/02/2024;03:00;22,3
10/02/2024;04:00;21,9
10/02/2024;05:00;21,7
10/02/2024;06:00;21,4
10/02/2024;07:00;21,2
10/02/2024;08:00;21,1
10/02/2024;09:00;20,9
10/02/2024;10:00;22,4
10/02/2024;11:00;23,9
10/02/2024;12:00;25
10/02/2024;13:00;26,5
10/02/2024;14:00;28,2
10/02/2024;15:00;29,3
10/02/2024;16:00;29
10/02/2024;17:00;29,4
10/02/2024;18:00;28,9
10/02/2024;19:00;27,5
10/02/2024;20:00;26,5
10/02/2024;21:00;25,5
10/02/2024;22:00;24,1
10/02/2024;23:00;22,8
11/02/2024;00:00;22,3
11/02/2024;01:00;21,6
11/02/2024;02:00;21,4
11/02/2024;03:00;21,1
11/02/2024;04:00;20,9
11/02/2024;05:00;20,8
11/02/2024;06:00;20,5
11/02/2024;07:00;20,4
11/02/2024;08:00;20,3
11/02/2024;09:00;20,3
11/02/2024;10:00;22,5
11/02/2024;11:00;24,3
11/02/2024;12:00;26,3
11/02/2024;13:00;28,1
11/02/2024;14:00;29,6
11/02/2024;15:00;30,9
11/02/2024;16:00;31,7
11/02/2024;17:00;32,6
11/02/2024;18:00;30,8
11/02/2024;19:00;28,8
11/02/2024;20:00;27,2
11/02/2024;21:00;26,2
11/02/2024;22:00;24,7
11/02/2024;23:00;23,7
12/02/2024;00:00;23,2
12/02/2024;01:00;22,8
12/02/2024;02:00;22,2
12/02/2024;03:00;22
12/02/2024;04:00;22,5
12/02/2024;05:00;23,4
12/02/2024;06:00;22,8
12/02/2024;07:00;22,5
12/02/2024;08:00;22,2
12/02/2024;09:00;21,9
12/02/2024;10:00;24,1
12/02/2024;11:00;25,5
12/02/2024;12:00;27,4
12/02/2024;13:00;28,1
12/02/2024;14:00;29,7
12/02/2024;15:00;30,3
12/02/2024;16:00;31,2
12/02/2024;17:00;32,2
12/02/2024;18:00;32,6
12/02/2024;19:00;32,7
12/02/2024;20:00;32,5
12/02/2024;21:00;31,7
12/02/2024;22:00;30,4
12/02/2024;23:00;28,7
13/02/2024;00:00;26,8
13/02/2024;01:00;26,5
13/02/2024;02:00;26,1
13/02/2024;03:00;24,6
13/02/2024;04:00;24,6
13/02/2024;05:00;24,4
13/02/2024;06:00;23,7
13/02/2024;07:00;22,8
13/02/2024;08:00;22,5
13/02/2024;09:00;23,2
13/02/2024;10:00;24,7
13/02/2024;11:00;25,3
13/02/2024;12:00;26,8
13/02/2024;13:00;29,2
13/02/2024;14:00;30,7
13/02/2024;15:00;32,4
13/02/2024;16:00;32,6
13/02/2024;17:00;33,5
13/02/2024;18:00;34,6
13/02/2024;19:00;34,2
13/02/2024;20:00;34,2
13/02/2024;21:00;33,4
13/02/2024;22:00;31,4
13/02/2024;23:00;29,6
14/02/2024;00:00;27
14/02/2024;01:00;24,2
14/02/2024;02:00;20,5
14/02/2024;03:00;20,7
14/02/2024;04:00;20,8
14/02/2024;05:00;20,8
14/02/2024;06:00;21,1
14/02/2024;07:00;21
14/02/2024;08:00;20,8
14/02/2024;09:00;20,8
14/02/2024;10:00;21,1
14/02/2024;11:00;21,8
14/02/2024;12:00;22,6
14/02/2024;13:00;23,5
14/02/2024;14:00;23,2
14/02/2024;15:00;24,5
14/02/2024;16:00;24
14/02/2024;17:00;23,2
14/02/2024;18:00;24,5
14/02/2024;19:00;24,6
14/02/2024;20:00;24,6
14/02/2024;21:00;23,4
14/02/2024;22:00;21,6
14/02/2024;23:00;21,1
15/02/2024;00:00;20,4
15/02/2024;01:00;20,8
15/02/2024;02:00;20,5
15/02/2024;03:00;20,3
15/02/2024;04:00;20,2
15/02/2024;05:00;20,1
15/02/2024;06:00;20,2
15/02/2024;07:00;20,2
15/02/2024;08:00;19,7
15/02/2024;09:00;19,6
15/02/2024;10:00;19,3
15/02/2024;11:00;19,5
15/02/2024;12:00;20,4
15/02/2024;13:00;21,1
15/02/2024;14:00;22,2
15/02/2024;15:00;22,8
15/02/2024;16:00;22,1
15/02/2024;17:00;21,6
15/02/2024;18:00;21,6
15/02/2024;19:00;21
15/02/2024;20:00;20,6
15/02/2024;21:00;19,1
15/02/2024;22:00;19,1
15/02/2024;23:00;18,8
16/02/2024;00:00;18,4
16/02/2024;01:00;18,1
16/02/2024;02:00;18,4
16/02/2024;03:00;18,4
16/02/2024;04:00;18,4
16/02/2024;05:00;18,6
16/02/2024;06:00;18,6
16/02/2024;07:00;18,4
16/02/2024;08:00;18,3
16/02/2024;09:00;18,4
16/02/2024;10:00;18,5
16/02/2024;11:00;19,1
16/02/2024;12:00;20,9
16/02/2024;13:00;21,6
16/02/2024;14:00;22,5
16/02/2024;15:00;23,5
16/02/2024;16:00;23,4
16/02/2024;17:00;23,8
16/02/2024;18:00;24,3
16/02/2024;19:00;23,7
16/02/2024;20:00;22,6
16/02/2024;21:00;21
16/02/2024;22:00;20,4
16/02/2024;23:00;19,9
17/02/2024;00:00;19,7
17/02/2024;01:00;19,8
17/02/2024;02:00;19,7
17/02/2024;03:00;19,7
17/02/2024;04:00;19,7
17/02/2024;05:00;19,6
17/02/2024;06:00;19,4
17/02/2024;07:00;19,1
17/02/2024;08:00;18,7
17/02/2024;09:00;18,3
17/02/2024;10:00;20,3
17/02/2024;11:00;21,9
17/02/2024;12:00;21,5
17/02/2024;13:00;22,9
17/02/2024;14:00;24,1
17/02/2024;15:00;25,1
17/02/2024;16:00;25,7
17/02/2024;17:00;26,3
17/02/2024;18:00;26,2
17/02/2024;19:00;25,1
17/02/2024;20:00;22,4
17/02/2024;21:00;21,4
17/02/2024;22:00;21,2
17/02/2024;23:00;20,8
18/02/2024;00:00;20,7
18/02/2024;01:00;20,5
18/02/2024;02:00;20,4
18/02/2024;03:00;20,3
18/02/2024;04:00;20,4
18/02/2024;05:00;20,3
18/02/2024;06:00;20,5
18/02/2024;07:00;20,2
18/02/2024;08:00;20,1
18/02/2024;09:00;20
18/02/2024;10:00;20,3
18/02/2024;11:00;20,9
18/02/2024;12:00;22,1
18/02/2024;13:00;23,5
18/02/2024;14:00;25
18/02/2024;15:00;26,5
18/02/2024;16:00;27,1
18/02/2024;17:00;27,4
18/02/2024;18:00;27
18/02/2024;19:00;24,1
18/02/2024;20:00;22,5
18/02/2024;21:00;21,2
18/02/2024;22:00;20,8
18/02/2024;23:00;20,4
19/02/2024;00:00;20,1
19/02/2024;01:00;19,7
19/02/2024;02:00;19,8
19/02/2024;03:00;20,2
19/02/2024;04:00;20,2
19/02/2024;05:00;20,2
19/02/2024;06:00;20,2
19/02/2024;07:00;19,8
19/02/2024;08:00;19,4
19/02/2024;09:00;19,2
19/02/2024;10:00;19,3
19/02/2024;11:00;20,1
19/02/2024;12:00;22,9
19/02/2024;13:00;25,6
19/02/2024;14:00;26,3
19/02/2024;15:00;28,2
19/02/2024;16:00;28,8
19/02/2024;17:00;28,8
19/02/2024;18:00;26,6
19/02/2024;19:00;23,4
19/02/2024;20:00;22,1
19/02/2024;21:00;22
19/02/2024;22:00;21,7
19/02/2024;23:00;21,4
20/02/2024;00:00;21,4
20/02/2024;01:00;21,3
20/02/2024;02:00;21,4
20/02/2024;03:00;21,4
20/02/2024;04:00;20,7
20/02/2024;05:00;20,5
20/02/2024;06:00;20,4
20/02/2024;07:00;20,4
20/02/2024;08:00;20,9
20/02/2024;09:00;20,8
20/02/2024;10:00;21
20/02/2024;11:00;21,7
20/02/2024;12:00;22,2
20/02/2024;13:00;23,2
20/02/2024;14:00;23,2
20/02/2024;15:00;22,8
20/02/2024;16:00;21,9
20/02/2024;17:00;21,9
20/02/2024;18:00;22
20/02/2024;19:00;21
20/02/2024;20:00;20,9
20/02/2024;21:00;20,1
20/02/2024;22:00;19,4
20/02/2024;23:00;19,4
21/02/2024;00:00;19,2
21/02/2024;01:00;19,1
21/02/2024;02:00;19,1
21/02/2024;03:00;19,3
21/02/2024;04:00;19,3
21/02/2024;05:00;19,3
21/02/2024;06:00;19,3
21/02/2024;07:00;19,5
21/02/2024;08:00;19,5
21/02/2024;09:00;19,6
21/02/2024;10:00;20
21/02/2024;11:00;21,1
21/02/2024;12:00;21,3
21/02/2024;13:00;23,6
21/02/2024;14:00;24,7
21/02/2024;15:00;25,3
21/02/2024;16:00;26,2
21/02/2024;17:00;26,1
21/02/2024;18:00;22,8
21/02/2024;19:00;21,7
21/02/2024;20:00;20,9
21/02/2024;21:00;20,7
21/02/2024;22:00;20,8
21/02/2024;23:00;20,6
22/02/2024;00:00;20,6
22/02/2024;01:00;20,7
22/02/2024;02:00;20,5
22/02/2024;03:00;20,6
22/02/2024;04:00;20,6
22/02/2024;05:00;20,2
22/02/2024;06:00;20,3
22/02/2024;07:00;20,4
22/02/2024;08:00;20,4
22/02/2024;09:00;20,2
22/02/2024;10:00;20,7
22/02/2024;11:00;21,9
22/02/2024;12:00;22,9
22/02/2024;13:00;25,4
22/02/2024;14:00;27,4
22/02/2024;15:00;29
22/02/2024;16:00;30,1
22/02/2024;17:00;31,5
22/02/2024;18:00;31,3
22/02/2024;19:00;25,2
22/02/2024;20:00;24,4
22/02/2024;21:00;23
22/02/2024;22:00;21,9
22/02/2024;23:00;21,9
23/02/2024;00:00;21,9
23/02/2024;01:00;21,9
23/02/2024;02:00;21,7
23/02/2024;03:00;22,1
23/02/2024;04:00;21,6
23/02/2024;05:00;21,4
23/02/2024;06:00;21,8
23/02/2024;07:00;22,4
23/02/2024;08:00;22,1
23/02/2024;09:00;21,6
23/02/2024;10:00;22,7
23/02/2024;11:00;25,7
23/02/2024;12:00;26,7
23/02/2024;13:00;28,6
23/02/2024;14:00;29,7
23/02/2024;15:00;31
23/02/2024;16:00;32,5
23/02/2024;17:00;33,1
23/02/2024;18:00;32,5
23/02/2024;19:00;27,9
23/02/2024;20:00;26,3
23/02/2024;21:00;24,5
23/02/2024;22:00;22,7
23/02/2024;23:00;22,6
24/02/2024;00:00;22,3
24/02/2024;01:00;22
24/02/2024;02:00;22,1
24/02/2024;03:00;22,1
24/02/2024;04:00;21,4
24/02/2024;05:00;21,4
24/02/2024;06:00;21,4
24/02/2024;07:00;21,3
24/02/2024;08:00;21
24/02/2024;09:00;20,8
24/02/2024;10:00;21,8
24/02/2024;11:00;24,2
24/02/2024;12:00;25,9
24/02/2024;13:00;27,4
24/02/2024;14:00;28,6
24/02/2024;15:00;30,7
24/02/2024;16:00;31,6
24/02/2024;17:00;32,3
24/02/2024;18:00;24,5
24/02/2024;19:00;22,4
24/02/2024;20:00;22,4
24/02/2024;21:00;22,2
24/02/2024;22:00;22
24/02/2024;23:00;21,4
25/02/2024;00:00;21,4
25/02/2024;01:00;21,4
25/02/2024;02:00;21,5
25/02/2024;03:00;21,3
25/02/2024;04:00;21
25/02/2024;05:00;21,4
25/02/2024;06:00;21,2
25/02/2024;07:00;21,1
25/02/2024;08:00;21
25/02/2024;09:00;21,2
25/02/2024;10:00;21,6
25/02/2024;11:00;21,6
25/02/2024;12:00;22,8
25/02/2024;13:00;24,7
25/02/2024;14:00;25
25/02/2024;15:00;26,7
25/02/2024;16:00;27,3
25/02/2024;17:00;28,2
25/02/2024;18:00;27,9
25/02/2024;19:00;27,2
25/02/2024;20:00;26
25/02/2024;21:00;25,4
25/02/2024;22:00;23,7
25/02/2024;23:00;23
26/02/2024;00:00;22,9
26/02/2024;01:00;22,8
26/02/2024;02:00;22,6
26/02/2024;03:00;22,6
26/02/2024;04:00;22,3
26/02/2024;05:00;22,2
26/02/2024;06:00;21,7
26/02/2024;07:00;21,5
26/02/2024;08:00;21,2
26/02/2024;09:00;21
26/02/2024;10:00;21,9
26/02/2024;11:00;22,9
26/02/2024;12:00;24,9
26/02/2024;13:00;25
26/02/2024;14:00;24,7
26/02/2024;15:00;25,4
26/02/2024;16:00;24,9
26/02/2024;17:00;24,9
26/02/2024;18:00;24,6
26/02/2024;19:00;24,2
26/02/2024;20:00;23,1
26/02/2024;21:00;22,7
26/02/2024;22:00;22,3
26/02/2024;23:00;22,2
27/02/2024;00:00;22
27/02/2024;01:00;21,8
27/02/2024;02:00;21,8
27/02/2024;03:00;21,7
27/02/2024;04:00;21,7
27/02/2024;05:00;21,6
27/02/2024;06:00;21,6
27/02/2024;07:00;21,7
27/02/2024;08:00;21,9
27/02/2024;09:00;22,2
27/02/2024;10:00;23
27/02/2024;11:00;24,4
27/02/2024;12:00;26,2
27/02/2024;13:00;28,3
27/02/2024;14:00;30,1
27/02/2024;15:00;31,4
27/02/2024;16:00;32,5
27/02/2024;17:00;33
27/02/2024;18:00;33
27/02/2024;19:00;33,2
27/02/2024;20:00;31,6
27/02/2024;21:00;30,7
27/02/2024;22:00;29,4
27/02/2024;23:00;27,7
28/02/2024;00:00;27,1
28/02/2024;01:00;25,6
28/02/2024;02:00;25,4
28/02/2024;03:00;25,6
28/02/2024;04:00;25,1
28/02/2024;05:00;22,9
28/02/2024;06:00;22
28/02/2024;07:00;21,8
28/02/2024;08:00;22,1
28/02/2024;09:00;22
28/02/2024;10:00;22,7
28/02/2024;11:00;25,9
28/02/2024;12:00;26,9
28/02/2024;13:00;29,2
28/02/2024;14:00;30,7
28/02/2024;15:00;31,8
28/02/2024;16:00;32,2
28/02/2024;17:00;32,6
28/02/2024;18:00;32,7
28/02/2024;19:00;28,9
28/02/2024;20:00;26,7
28/02/2024;21:00;25,3
28/02/2024;22:00;24,1
28/02/2024;23:00;23,4
29/02/2024;00:00;23,2
29/02/2024;01:00;23
29/02/2024;02:00;22,7
29/02/2024;03:00;22,5
29/02/2024;04:00;22,5
29/02/2024;05:00;22,7
29/02/2024;06:00;22,3
29/02/2024;07:00;22,4
29/02/2024;08:00;22,4
29/02/2024;09:00;21,9
29/02/2024;10:00;22,2
29/02/2024;11:00;23,9
29/02/2024;12:00;25,1
29/02/2024;13:00;26,5
29/02/2024;14:00;25,4
29/02/2024;15:00;28,1
29/02/2024;16:00;29,9
29/02/2024;17:00;31,1
29/02/2024;18:00;31,5
29/02/2024;19:00;31,5
29/02/2024;20:00;28,4
29/02/2024;21:00;26,1
29/02/2024;22:00;24,3
29/02/2024;23:00;23,3
01/03/2024;00:00;23
01/03/2024;01:00;22,7
01/03/2024;02:00;22,6
01/03/2024;03:00;22,4
01/03/2024;04:00;21,7
01/03/2024;05:00;21,7
01/03/2024;06:00;21,7
01/03/2024;07:00;21,6
01/03/2024;08:00;21,6
01/03/2024;09:00;21,5
